post_id,actor_1,actor_2,relation_type
2089242965797474476,Pakistan,Saudi Arabia,neutral-reporting
2089242965797474476,Pakistan,Turkiye,neutral-reporting
2089242965797474476,Saudi Arabia,Turkiye,neutral-reporting
2089241253175013554,Pakistan,Saudi Arabia,supportive
2089241253175013554,Pakistan,Turkiye,supportive
2089241253175013554,Saudi Arabia,Turkiye,supportive
2089241016410718648,Pakistan,Turkiye,supportive
2089239562862129174,Pakistan,Saudi Arabia,neutral-reporting
2089239562862129174,Pakistan,Turkiye,neutral-reporting
2089239562862129174,Saudi Arabia,Turkiye,neutral-reporting
2089238531516305634,Pakistan,Saudi Arabia,neutral-reporting
2089238531516305634,Pakistan,Turkiye,neutral-reporting
2089238531516305634,Saudi Arabia,Turkiye,neutral-reporting
2089237741456556279,Pakistan,Saudi Arabia,neutral-reporting
2089237741456556279,Pakistan,Turkiye,neutral-reporting
2089237741456556279,Saudi Arabia,Turkiye,neutral-reporting
2089237314795172042,Pakistan,Saudi Arabia,neutral-reporting
2089237314795172042,Pakistan,Turkiye,neutral-reporting
2089237314795172042,Saudi Arabia,Turkiye,neutral-reporting
2089235610703679502,Pakistan,Saudi Arabia,neutral-reporting
2089235610703679502,Pakistan,Turkiye,neutral-reporting
2089235610703679502,Saudi Arabia,Turkiye,neutral-reporting
2089235446098432337,Pakistan,Saudi Arabia,neutral-reporting
2089235446098432337,Pakistan,Turkiye,neutral-reporting
2089235446098432337,Saudi Arabia,Turkiye,neutral-reporting
2089234543404270056,Pakistan,Saudi Arabia,neutral-reporting
2089234543404270056,Pakistan,Turkiye,neutral-reporting
2089234543404270056,Saudi Arabia,Turkiye,neutral-reporting
2089234174259671440,Pakistan,Saudi Arabia,neutral-reporting
2089234174259671440,Pakistan,Turkiye,neutral-reporting
2089234174259671440,Saudi Arabia,Turkiye,neutral-reporting
2089233864447377764,Pakistan,Saudi Arabia,neutral-reporting
2089233864447377764,Pakistan,Turkiye,neutral-reporting
2089233864447377764,Saudi Arabia,Turkiye,neutral-reporting
2089233864447377764,Pakistan,United States,neutral-reporting
2089233864447377764,Saudi Arabia,United States,neutral-reporting
2089233864447377764,Turkiye,United States,neutral-reporting
2089230751581585732,Pakistan,Saudi Arabia,supportive
2089230751581585732,Pakistan,Turkiye,supportive
2089230751581585732,Saudi Arabia,Turkiye,supportive
2089229019774587164,Pakistan,Saudi Arabia,neutral-reporting
2089229019774587164,Pakistan,Turkiye,neutral-reporting
2089229019774587164,Saudi Arabia,Turkiye,neutral-reporting
2089226680925929498,Saudi Arabia,Turkiye,neutral-reporting
2089224279141617838,Pakistan,Saudi Arabia,neutral-reporting
2089224279141617838,Pakistan,Turkiye,neutral-reporting
2089224279141617838,Saudi Arabia,Turkiye,neutral-reporting
2089223984890175709,Pakistan,Saudi Arabia,supportive
2089223984890175709,Pakistan,Turkiye,supportive
2089223984890175709,Saudi Arabia,Turkiye,supportive
2089222467802075477,Pakistan,Saudi Arabia,neutral-reporting
2089222467802075477,Pakistan,Turkiye,neutral-reporting
2089222467802075477,Saudi Arabia,Turkiye,neutral-reporting
2089222207717458128,Pakistan,Saudi Arabia,neutral-reporting
2089222207717458128,Pakistan,Turkiye,neutral-reporting
2089222207717458128,Saudi Arabia,Turkiye,neutral-reporting
2089221392902533502,Pakistan,Saudi Arabia,neutral-reporting
2089221392902533502,Pakistan,Turkiye,neutral-reporting
2089221392902533502,Saudi Arabia,Turkiye,neutral-reporting
2089220612774617402,Iran,Saudi Arabia,hostile
2089220612774617402,Iran,Pakistan,hostile
2089220612774617402,Iran,Turkiye,hostile
2089220612774617402,Saudi Arabia,Pakistan,neutral-reporting
2089220612774617402,Saudi Arabia,Turkiye,neutral-reporting
2089220612774617402,Pakistan,Turkiye,neutral-reporting
2089220438220255507,Pakistan,Saudi Arabia,neutral-reporting
2089220438220255507,Pakistan,Turkiye,neutral-reporting
2089220438220255507,Saudi Arabia,Turkiye,neutral-reporting
2089216375697101162,Pakistan,Saudi Arabia,neutral-reporting
2089216375697101162,Pakistan,Turkiye,neutral-reporting
2089216375697101162,Saudi Arabia,Turkiye,neutral-reporting
2089215969616896485,Saudi Arabia,Turkiye,neutral-reporting
2089215189086535803,Iran,Saudi Arabia,neutral-reporting
2089214710625272244,Pakistan,Saudi Arabia,neutral-reporting
2089214710625272244,Pakistan,Turkiye,neutral-reporting
2089214710625272244,Saudi Arabia,Turkiye,neutral-reporting
2089211714269225210,Pakistan,Saudi Arabia,neutral-reporting
2089211714269225210,Pakistan,Turkiye,neutral-reporting
2089211714269225210,Saudi Arabia,Turkiye,neutral-reporting
2089210074887557571,Pakistan,Saudi Arabia,neutral-reporting
2089210074887557571,Pakistan,Turkiye,neutral-reporting
2089210074887557571,Saudi Arabia,Turkiye,neutral-reporting
2089210058362233149,Pakistan,Saudi Arabia,neutral-reporting
2089210058362233149,Pakistan,Turkiye,neutral-reporting
2089210058362233149,Saudi Arabia,Turkiye,neutral-reporting
2089209476825915561,Pakistan,Saudi Arabia,neutral-reporting
2089209476825915561,Pakistan,Turkiye,neutral-reporting
2089209476825915561,Saudi Arabia,Turkiye,neutral-reporting
2089209476825915561,Pakistan,United States,supportive
2089209476825915561,Saudi Arabia,United States,supportive
2089209476825915561,Turkiye,United States,supportive
2089208142467084532,Pakistan,Saudi Arabia,neutral-reporting
2089208142467084532,Pakistan,Turkiye,neutral-reporting
2089208142467084532,Saudi Arabia,Turkiye,neutral-reporting
2089208142467084532,Pakistan,United States,supportive
2089208142467084532,Saudi Arabia,United States,supportive
2089208142467084532,Turkiye,United States,supportive
2089205553100902912,Pakistan,Saudi Arabia,neutral-reporting
2089205553100902912,Pakistan,Turkiye,neutral-reporting
2089205553100902912,Saudi Arabia,Turkiye,neutral-reporting
2089204811602481362,Pakistan,United States,skeptical
2089204324505186408,Pakistan,Saudi Arabia,neutral-reporting
2089204324505186408,Pakistan,Turkiye,neutral-reporting
2089204324505186408,Saudi Arabia,Turkiye,neutral-reporting
2089203636354285824,Pakistan,Saudi Arabia,neutral-reporting
2089203636354285824,Pakistan,Turkiye,neutral-reporting
2089203636354285824,Saudi Arabia,Turkiye,neutral-reporting
2089202125775786219,Pakistan,Saudi Arabia,neutral-reporting
2089202125775786219,Pakistan,Turkiye,neutral-reporting
2089202125775786219,Saudi Arabia,Turkiye,neutral-reporting
2089200600693219546,Pakistan,Saudi Arabia,neutral-reporting
2089200600693219546,Pakistan,Turkiye,neutral-reporting
2089200600693219546,Saudi Arabia,Turkiye,neutral-reporting
2089195575417979265,Pakistan,Saudi Arabia,neutral-reporting
2089195575417979265,Pakistan,Turkiye,neutral-reporting
2089195575417979265,Saudi Arabia,Turkiye,neutral-reporting
2089188316470223197,Pakistan,Saudi Arabia,neutral-reporting
2089188316470223197,Pakistan,Turkiye,neutral-reporting
2089188316470223197,Saudi Arabia,Turkiye,neutral-reporting
2089185904191738149,Pakistan,Saudi Arabia,neutral-reporting
2089185904191738149,Pakistan,Turkiye,neutral-reporting
2089185904191738149,Saudi Arabia,Turkiye,neutral-reporting
2089184454325510331,Pakistan,Saudi Arabia,neutral-reporting
2089184454325510331,Pakistan,Turkiye,neutral-reporting
2089184454325510331,Saudi Arabia,Turkiye,neutral-reporting
2089184439498625155,Pakistan,Turkiye,supportive
2089184025885974750,Iran,Turkiye,hostile
2089183383108878387,Pakistan,Saudi Arabia,neutral-reporting
2089183383108878387,Pakistan,Turkiye,neutral-reporting
2089183383108878387,Saudi Arabia,Turkiye,neutral-reporting
2089182778093113411,Saudi Arabia,Turkiye,neutral-reporting
2089182630889881700,Pakistan,Saudi Arabia,neutral-reporting
2089182630889881700,Pakistan,Turkiye,neutral-reporting
2089182630889881700,Saudi Arabia,Turkiye,neutral-reporting
2089182417529840083,Pakistan,Saudi Arabia,neutral-reporting
2089182417529840083,Pakistan,Turkiye,neutral-reporting
2089182417529840083,Saudi Arabia,Turkiye,neutral-reporting
2089177180786036960,Iran,United States,hostile
2089176446724141405,Pakistan,Turkiye,neutral-reporting
2089170882367222211,Pakistan,Saudi Arabia,neutral-reporting
2089170882367222211,Pakistan,Turkiye,neutral-reporting
2089170882367222211,Saudi Arabia,Turkiye,neutral-reporting
2089169507181023313,Pakistan,Saudi Arabia,neutral-reporting
2089169507181023313,Pakistan,Turkiye,neutral-reporting
2089169507181023313,Pakistan,United States,skeptical
2089169507181023313,Saudi Arabia,Turkiye,neutral-reporting
2089169507181023313,Saudi Arabia,United States,skeptical
2089169507181023313,Turkiye,United States,skeptical
2089154536766406761,Iran,Pakistan,hostile
2089154536766406761,Iran,Saudi Arabia,hostile
2089154536766406761,Pakistan,Saudi Arabia,neutral-reporting
2089144135856923089,Pakistan,Saudi Arabia,neutral-reporting
2089144135856923089,Pakistan,Turkiye,neutral-reporting
2089144135856923089,Saudi Arabia,Turkiye,neutral-reporting
2089143855664730483,Iran,Pakistan,hostile
2089143855664730483,Iran,Saudi Arabia,hostile
2089143855664730483,Iran,Turkiye,hostile
2089143855664730483,Pakistan,Saudi Arabia,neutral-reporting
2089143855664730483,Pakistan,Turkiye,neutral-reporting
2089143855664730483,Saudi Arabia,Turkiye,neutral-reporting
2089143670289428698,Pakistan,Saudi Arabia,supportive
2089143670289428698,Pakistan,Turkiye,supportive
2089143670289428698,Saudi Arabia,Turkiye,supportive
2089133595256586279,Iran,Pakistan,hostile
2089132704965243306,Saudi Arabia,Turkiye,neutral-reporting
2089132704965243306,Saudi Arabia,United States,neutral-reporting
2089132704965243306,Turkiye,United States,neutral-reporting
2089132406876131441,Pakistan,Saudi Arabia,supportive
2089132406876131441,Pakistan,Turkiye,supportive
2089132406876131441,Saudi Arabia,Turkiye,supportive
2089132370431783386,Pakistan,Saudi Arabia,neutral-reporting
2089132370431783386,Pakistan,Turkiye,neutral-reporting
2089132370431783386,Saudi Arabia,Turkiye,neutral-reporting
2089131188606877832,Pakistan,Saudi Arabia,neutral-reporting
2089131188606877832,Pakistan,Turkiye,neutral-reporting
2089131188606877832,Saudi Arabia,Turkiye,neutral-reporting
2089130675370700856,Pakistan,Saudi Arabia,neutral-reporting
2089130675370700856,Pakistan,Turkiye,neutral-reporting
2089130675370700856,Saudi Arabia,Turkiye,neutral-reporting
2089128589056979436,Pakistan,Saudi Arabia,neutral-reporting
2089128589056979436,Pakistan,Turkiye,neutral-reporting
2089128589056979436,Saudi Arabia,Turkiye,neutral-reporting
2089127538354262371,Pakistan,Saudi Arabia,neutral-reporting
2089127538354262371,Pakistan,Turkiye,neutral-reporting
2089127538354262371,Saudi Arabia,Turkiye,neutral-reporting
2089125322210111841,Pakistan,Saudi Arabia,neutral-reporting
2089125322210111841,Pakistan,Turkiye,neutral-reporting
2089125322210111841,Saudi Arabia,Turkiye,neutral-reporting
2089124319750471915,Pakistan,Saudi Arabia,neutral-reporting
2089124319750471915,Pakistan,Turkiye,neutral-reporting
2089124319750471915,Saudi Arabia,Turkiye,neutral-reporting
2089123895563722826,Pakistan,Saudi Arabia,neutral-reporting
2089123895563722826,Pakistan,Turkiye,neutral-reporting
2089123895563722826,Saudi Arabia,Turkiye,neutral-reporting
2089122783561404615,Pakistan,Saudi Arabia,supportive
2089122783561404615,Pakistan,Turkiye,supportive
2089122783561404615,Saudi Arabia,Turkiye,supportive
2089118816706101674,Pakistan,Saudi Arabia,neutral-reporting
2089118816706101674,Pakistan,Turkiye,neutral-reporting
2089118816706101674,Saudi Arabia,Turkiye,neutral-reporting
2089118241671004221,Pakistan,Saudi Arabia,supportive
2089118241671004221,Pakistan,Turkiye,supportive
2089118241671004221,Saudi Arabia,Turkiye,supportive
2089116990401097973,Iran,Saudi Arabia,neutral-reporting
2089116988811702467,Pakistan,Saudi Arabia,neutral-reporting
2089116988811702467,Pakistan,Turkiye,neutral-reporting
2089116988811702467,Saudi Arabia,Turkiye,neutral-reporting
2089116588133720443,Iran,Saudi Arabia,neutral-reporting
2089115486651036097,Pakistan,Saudi Arabia,neutral-reporting
2089115486651036097,Pakistan,United States,neutral-reporting
2089115486651036097,Saudi Arabia,United States,neutral-reporting
2089112291035725829,Pakistan,Saudi Arabia,supportive
2089112291035725829,Pakistan,Turkiye,supportive
2089112291035725829,Saudi Arabia,Turkiye,supportive
2089111647428243567,Pakistan,Saudi Arabia,supportive
2089111647428243567,Pakistan,Turkiye,supportive
2089111647428243567,Saudi Arabia,Turkiye,supportive
2089111599193960696,Pakistan,Saudi Arabia,supportive
2089111599193960696,Pakistan,Turkiye,supportive
2089111599193960696,Saudi Arabia,Turkiye,supportive
2089109931106476348,Pakistan,Saudi Arabia,supportive
2089109931106476348,Pakistan,Turkiye,supportive
2089109931106476348,Saudi Arabia,Turkiye,supportive
2089109102412636389,Pakistan,Saudi Arabia,neutral-reporting
2089109102412636389,Pakistan,Turkiye,neutral-reporting
2089109102412636389,Saudi Arabia,Turkiye,neutral-reporting
2089104876240248896,Pakistan,Saudi Arabia,skeptical
2089104876240248896,Pakistan,Turkiye,skeptical
2089104876240248896,Saudi Arabia,Turkiye,skeptical
2089104747684880884,Pakistan,Saudi Arabia,skeptical
2089104747684880884,Pakistan,Turkiye,skeptical
2089104747684880884,Saudi Arabia,Turkiye,skeptical
2089101985127834098,Iran,Saudi Arabia,neutral-reporting
2089101985127834098,Iran,United States,hostile
2089101985127834098,Saudi Arabia,United States,skeptical
2089101175589106064,Pakistan,Saudi Arabia,neutral-reporting
2089101175589106064,Pakistan,Turkiye,neutral-reporting
2089101175589106064,Saudi Arabia,Turkiye,neutral-reporting
2089100945200488622,Pakistan,Saudi Arabia,neutral-reporting
2089100945200488622,Pakistan,Turkiye,neutral-reporting
2089100945200488622,Saudi Arabia,Turkiye,neutral-reporting
2089099934737813636,Pakistan,Saudi Arabia,neutral-reporting
2089099934737813636,Pakistan,Turkiye,neutral-reporting
2089099934737813636,Saudi Arabia,Turkiye,neutral-reporting
2089099934737813636,Pakistan,United States,neutral-reporting
2089099934737813636,Saudi Arabia,United States,neutral-reporting
2089099934737813636,Turkiye,United States,neutral-reporting
2089098846341369879,Pakistan,Saudi Arabia,neutral-reporting
2089098846341369879,Pakistan,Turkiye,neutral-reporting
2089098846341369879,Saudi Arabia,Turkiye,neutral-reporting
2089096263279226992,Pakistan,Saudi Arabia,supportive
2089096263279226992,Pakistan,Turkiye,supportive
2089096263279226992,Saudi Arabia,Turkiye,supportive
2089096129229082791,Pakistan,Saudi Arabia,neutral-reporting
2089096129229082791,Pakistan,Turkiye,neutral-reporting
2089096129229082791,Saudi Arabia,Turkiye,neutral-reporting
2089089460667306279,Pakistan,Saudi Arabia,neutral-reporting
2089089460667306279,Pakistan,Turkiye,neutral-reporting
2089089460667306279,Saudi Arabia,Turkiye,neutral-reporting
2089088369083261088,Pakistan,Saudi Arabia,skeptical
2089088369083261088,Pakistan,Turkiye,skeptical
2089088369083261088,Saudi Arabia,Turkiye,skeptical
2089084458058019025,Pakistan,Saudi Arabia,supportive
2089084458058019025,Pakistan,Turkiye,supportive
2089084458058019025,Saudi Arabia,Turkiye,supportive
2089066265163845989,Pakistan,Saudi Arabia,hostile
2089066265163845989,Pakistan,Turkiye,hostile
2089066265163845989,Saudi Arabia,Turkiye,hostile
2089063238793130077,Iran,Turkiye,hostile
2089063238793130077,Iran,United States,hostile
2089063238793130077,Turkiye,United States,hostile
2089052130392916284,Pakistan,Saudi Arabia,neutral-reporting
2089052130392916284,Pakistan,Turkiye,neutral-reporting
2089052130392916284,Saudi Arabia,Turkiye,neutral-reporting
2089046878776143879,Pakistan,Saudi Arabia,neutral-reporting
2089046878776143879,Pakistan,Turkiye,neutral-reporting
2089046878776143879,Saudi Arabia,Turkiye,neutral-reporting
2089034544682865150,Pakistan,Saudi Arabia,neutral-reporting
2089034544682865150,Pakistan,Turkiye,neutral-reporting
2089034544682865150,Saudi Arabia,Turkiye,neutral-reporting
2089030283362504880,Pakistan,Saudi Arabia,neutral-reporting
2089030283362504880,Pakistan,Turkiye,neutral-reporting
2089030283362504880,Saudi Arabia,Turkiye,neutral-reporting
2089030283362504880,Iran,Saudi Arabia,skeptical
2089030283362504880,Iran,Turkiye,skeptical
2089030283362504880,Iran,Pakistan,skeptical
2089030283362504880,Saudi Arabia,United States,skeptical
2089030283362504880,Turkiye,United States,skeptical
2089030283362504880,Pakistan,United States,skeptical
2089023931646914945,Iran,Pakistan,hostile
2089021033520984276,Pakistan,Saudi Arabia,skeptical
2089007210311393294,Pakistan,Saudi Arabia,neutral-reporting
2089007210311393294,Pakistan,Turkiye,neutral-reporting
2089007210311393294,Saudi Arabia,Turkiye,neutral-reporting
2089006822707405297,Pakistan,Saudi Arabia,neutral-reporting
2089006822707405297,Pakistan,Turkiye,neutral-reporting
2089006822707405297,Saudi Arabia,Turkiye,neutral-reporting
2089006112196505744,Pakistan,Saudi Arabia,supportive
2089006112196505744,Pakistan,Turkiye,supportive
2089006112196505744,Saudi Arabia,Turkiye,supportive
2089005278867968319,Pakistan,Turkiye,unclear
2089005278867968319,Saudi Arabia,Turkiye,unclear
2089005278867968319,Saudi Arabia,Pakistan,unclear
2088994250440462782,Pakistan,Saudi Arabia,neutral-reporting
2088994250440462782,Pakistan,Turkiye,neutral-reporting
2088994250440462782,Saudi Arabia,Turkiye,neutral-reporting
2088991160870019474,Pakistan,Saudi Arabia,neutral-reporting
2088991160870019474,Pakistan,Turkiye,neutral-reporting
2088991160870019474,Saudi Arabia,Turkiye,neutral-reporting
2088982359710278000,Pakistan,Saudi Arabia,neutral-reporting
2088982359710278000,Pakistan,Turkiye,neutral-reporting
